"year","quarter","category_code","category_name","unit_standardized","avg_price","industry_branch_code","industry_branch_name","avg_wage_yearly_branch","avg_price_yearly","price_yoy_percent","avg_food_price_yearly","food_yoy_percent","avg_wage_yearly_overall","wage_yoy_percent","is_bread","is_milk"
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,F,Stavebnictví,20692.50,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20597.25,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,H,Doprava a skladování,22008.00,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,I,"Ubytování, stravování a pohostinství",11937.50,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,J,Informační a komunikační činnosti,40861.50,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,K,Peněžnictví a pojišťovnictví,43974.75,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,L,Činnosti v oblasti nemovitostí,19656.25,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,M,"Profesní, vědecké a technické činnosti",28658.50,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,N,Administrativní a podpůrné činnosti,14451.25,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,O,Veřejná správa a obrana; povinné sociální zabezpečení,25759.00,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,P,Vzdělávání,20097.50,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,Q,Zdravotní a sociální péče,20036.75,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,R,"Kulturní, zábavní a rekreační činnosti",17384.25,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117101,Rajská jablka červená kulatá,"1 kg",35.20,S,Ostatní činnosti,16491.25,35.83,-10.52,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,A,"Zemědělství, lesnictví, rybářství",17292.50,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,B,Těžba a dobývání,29236.00,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,C,Zpracovatelský průmysl,21128.50,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",34779.75,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,E,Zásobování vodou; činnosti související s odpady a sanacemi,20985.25,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20597.25,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,H,Doprava a skladování,22008.00,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,J,Informační a komunikační činnosti,40861.50,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,K,Peněžnictví a pojišťovnictví,43974.75,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,L,Činnosti v oblasti nemovitostí,19656.25,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,M,"Profesní, vědecké a technické činnosti",28658.50,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,N,Administrativní a podpůrné činnosti,14451.25,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,O,Veřejná správa a obrana; povinné sociální zabezpečení,25759.00,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,P,Vzdělávání,20097.50,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,Q,Zdravotní a sociální péče,20036.75,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,R,"Kulturní, zábavní a rekreační činnosti",17384.25,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117103,Papriky,"1 kg",76.05,S,Ostatní činnosti,16491.25,60.88,-10.95,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,A,"Zemědělství, lesnictví, rybářství",17292.50,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,B,Těžba a dobývání,29236.00,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,C,Zpracovatelský průmysl,21128.50,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",34779.75,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,E,Zásobování vodou; činnosti související s odpady a sanacemi,20985.25,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,F,Stavebnictví,20692.50,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20597.25,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,H,Doprava a skladování,22008.00,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,I,"Ubytování, stravování a pohostinství",11937.50,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,J,Informační a komunikační činnosti,40861.50,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,K,Peněžnictví a pojišťovnictví,43974.75,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,L,Činnosti v oblasti nemovitostí,19656.25,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,M,"Profesní, vědecké a technické činnosti",28658.50,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,N,Administrativní a podpůrné činnosti,14451.25,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,O,Veřejná správa a obrana; povinné sociální zabezpečení,25759.00,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,P,Vzdělávání,20097.50,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,Q,Zdravotní a sociální péče,20036.75,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,R,"Kulturní, zábavní a rekreační činnosti",17384.25,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117106,Mrkev,"1 kg",20.82,S,Ostatní činnosti,16491.25,16.45,16.12,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,A,"Zemědělství, lesnictví, rybářství",17292.50,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,B,Těžba a dobývání,29236.00,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,C,Zpracovatelský průmysl,21128.50,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",34779.75,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,E,Zásobování vodou; činnosti související s odpady a sanacemi,20985.25,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,F,Stavebnictví,20692.50,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,3,111303,Pečivo pšeničné bílé,"1 kg",53.83,H,Doprava a skladování,22008.00,54.19,23.01,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20597.25,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,H,Doprava a skladování,22008.00,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,I,"Ubytování, stravování a pohostinství",11937.50,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,J,Informační a komunikační činnosti,40861.50,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,K,Peněžnictví a pojišťovnictví,43974.75,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,L,Činnosti v oblasti nemovitostí,19656.25,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,M,"Profesní, vědecké a technické činnosti",28658.50,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,N,Administrativní a podpůrné činnosti,14451.25,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,O,Veřejná správa a obrana; povinné sociální zabezpečení,25759.00,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,P,Vzdělávání,20097.50,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,Q,Zdravotní a sociální péče,20036.75,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,R,"Kulturní, zábavní a rekreační činnosti",17384.25,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,117401,Konzumní brambory,"1 kg",12.62,S,Ostatní činnosti,16491.25,10.61,-24.20,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,B,Těžba a dobývání,29236.00,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,C,Zpracovatelský průmysl,21128.50,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",34779.75,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,E,Zásobování vodou; činnosti související s odpady a sanacemi,20985.25,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,F,Stavebnictví,20692.50,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20597.25,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,H,Doprava a skladování,22008.00,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,I,"Ubytování, stravování a pohostinství",11937.50,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,J,Informační a komunikační činnosti,40861.50,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,K,Peněžnictví a pojišťovnictví,43974.75,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,L,Činnosti v oblasti nemovitostí,19656.25,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,M,"Profesní, vědecké a technické činnosti",28658.50,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,N,Administrativní a podpůrné činnosti,14451.25,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,O,Veřejná správa a obrana; povinné sociální zabezpečení,25759.00,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,P,Vzdělávání,20097.50,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,Q,Zdravotní a sociální péče,20036.75,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,R,"Kulturní, zábavní a rekreační činnosti",17384.25,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,118101,Cukr krystalový,"1 kg",21.27,S,Ostatní činnosti,16491.25,21.02,-4.05,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,A,"Zemědělství, lesnictví, rybářství",17292.50,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,B,Těžba a dobývání,29236.00,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,C,Zpracovatelský průmysl,21128.50,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",34779.75,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,E,Zásobování vodou; činnosti související s odpady a sanacemi,20985.25,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,F,Stavebnictví,20692.50,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20597.25,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,H,Doprava a skladování,22008.00,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,I,"Ubytování, stravování a pohostinství",11937.50,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,J,Informační a komunikační činnosti,40861.50,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,K,Peněžnictví a pojišťovnictví,43974.75,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,L,Činnosti v oblasti nemovitostí,19656.25,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,M,"Profesní, vědecké a technické činnosti",28658.50,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,N,Administrativní a podpůrné činnosti,14451.25,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,O,Veřejná správa a obrana; povinné sociální zabezpečení,25759.00,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,P,Vzdělávání,20097.50,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,Q,Zdravotní a sociální péče,20036.75,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,R,"Kulturní, zábavní a rekreační činnosti",17384.25,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,122102,Přírodní minerální voda uhličitá,"1 l",8.31,S,Ostatní činnosti,16491.25,8.25,6.76,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,A,"Zemědělství, lesnictví, rybářství",17292.50,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,B,Těžba a dobývání,29236.00,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,C,Zpracovatelský průmysl,21128.50,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",34779.75,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,E,Zásobování vodou; činnosti související s odpady a sanacemi,20985.25,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,F,Stavebnictví,20692.50,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20597.25,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,H,Doprava a skladování,22008.00,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,I,"Ubytování, stravování a pohostinství",11937.50,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,J,Informační a komunikační činnosti,40861.50,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,K,Peněžnictví a pojišťovnictví,43974.75,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,L,Činnosti v oblasti nemovitostí,19656.25,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,M,"Profesní, vědecké a technické činnosti",28658.50,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,N,Administrativní a podpůrné činnosti,14451.25,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,O,Veřejná správa a obrana; povinné sociální zabezpečení,25759.00,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,P,Vzdělávání,20097.50,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,Q,Zdravotní a sociální péče,20036.75,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,R,"Kulturní, zábavní a rekreační činnosti",17384.25,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,2,213201,"Pivo výčepní, světlé, lahvové","0.5 l",8.92,S,Ostatní činnosti,16491.25,8.98,5.46,51.45,5.86,23475.17,8.06,false,false
2008,3,111101,Rýže loupaná dlouhozrnná,"1 kg",36.97,A,"Zemědělství, lesnictví, rybářství",17292.50,33.26,39.37,51.45,5.86,23475.17,8.06,false,false
2008,3,111101,Rýže loupaná dlouhozrnná,"1 kg",36.97,B,Těžba a dobývání,29236.00,33.26,39.37,51.45,5.86,23475.17,8.06,false,false
2008,3,111101,Rýže loupaná dlouhozrnná,"1 kg",36.97,C,Zpracovatelský průmysl,21128.50,33.26,39.37,51.45,5.86,23475.17,8.06,false,false
2008,3,111101,Rýže loupaná dlouhozrnná,"1 kg",36.97,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",34779.75,33.26,39.37,51.45,5.86,23475.17,8.06,false,false
2008,3,111101,Rýže loupaná dlouhozrnná,"1 kg",36.97,E,Zásobování vodou; činnosti související s odpady a sanacemi,20985.25,33.26,39.37,51.45,5.86,23475.17,8.06,false,false
2008,3,111101,Rýže loupaná dlouhozrnná,"1 kg",36.97,F,Stavebnictví,20692.50,33.26,39.37,51.45,5.86,23475.17,8.06,false,false
2008,3,111101,Rýže loupaná dlouhozrnná,"1 kg",36.97,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,20597.25,33.26,39.37,51.45,5.86,23475.17,8.06,false,false
2008,3,111101,Rýže loupaná dlouhozrnná,"1 kg",36.97,H,Doprava a skladování,22008.00,33.26,39.37,51.45,5.86,23475.17,8.06,false,false
2008,3,111101,Rýže loupaná dlouhozrnná,"1 kg",36.97,I,"Ubytování, stravování a pohostinství",11937.50,33.26,39.37,51.45,5.86,23475.17,8.06,false,false
